timepoint	strain	frequency	weighted_distance_to_present	weighted_distance_to_future	fitness	projected_frequency	y	future_timepoint	model
1996-10-01	A/Fujian/126/1996	0.004375	9.950555	10.906794	-0.2532688823540702	0.002767404325591697	11.752093554891212	1997-10-01	delta_frequency
1996-10-01	A/Fujian/152/1996	0.009079	17.937211999999995	17.393945999999993	-2.183011215519533	0.0008337889349258404	19.995587031001396	1997-10-01	delta_frequency
1996-10-01	A/Fujian/202/1996	0.033065	11.502542999999996	11.807264	-0.2874332119843706	0.02021276399896571	13.493240508059632	1997-10-01	delta_frequency
1996-10-01	A/Guangxi/125/1996	2.5e-05	13.332316999999998	12.918459	-3.5424442366024667	5.896086690832679e-07	15.563552985451366	1997-10-01	delta_frequency
1996-10-01	A/Guangxi/126/1996	2.5e-05	13.332316999999998	12.918459	-3.5424442366024667	5.896086690832679e-07	15.563552985451366	1997-10-01	delta_frequency
1996-10-01	A/Guangxi/127/1996	1e-05	14.158082000000006	13.763666999999995	-3.5424442366024667	2.358434676333072e-07	16.47611743587827	1997-10-01	delta_frequency
1996-10-01	A/Guangxi/9/1996	0.001376	13.163751999999999	12.178185999999998	-2.068226298507677	0.00014173822875042393	15.665323954650715	1997-10-01	delta_frequency
1996-10-01	A/Guangzhou/44/1996	0.017622	8.902344	9.970595	-0.2874332119843706	0.010772397616506089	10.63637659396871	1997-10-01	delta_frequency
1996-10-01	A/Guangzhou/9/1996	0.0015869999999999999	12.386205000000002	11.918461000000002	-3.5424442366024667	3.7428358313405844e-05	14.597580184725718	1997-10-01	delta_frequency
1996-10-01	A/Hainan/1/1996	0.011592	8.081658000000001	9.010169999999997	-0.2874332119843706	0.007086235000030563	9.831741042364484	1997-10-01	delta_frequency
1996-10-01	A/Hainan/3/1996	0.011592	9.058476	9.7183	-0.2874332119843706	0.007086235000030563	10.817568572364422	1997-10-01	delta_frequency
1996-10-01	A/Hainan/7/1996	0.011592	8.941035999999997	9.982896	-0.2874332119843706	0.007086235000030563	10.746803471786928	1997-10-01	delta_frequency
1996-10-01	A/Hainan/9/1996	0.011592	9.917625	10.982611	-0.2874332119843706	0.007086235000030563	11.732610429810077	1997-10-01	delta_frequency
1996-10-01	A/HongKong/357/1996	0.048034	8.985592	10.010168	-0.2874332119843706	0.02936337232500587	10.773014297714472	1997-10-01	delta_frequency
1996-10-01	A/HongKong/358/1996	0.048034	10.188639	11.847592999999998	0.07056919453843373	0.04200339569427976	12.020085579245535	1997-10-01	delta_frequency
1996-10-01	A/HongKong/42/1996	0.000258	26.318448999999998	25.766237000000004	-2.09552160948215	2.586033046562271e-05	27.97135959432986	1997-10-01	delta_frequency
1996-10-01	A/Malaysia/10081/1996	0.010456	12.111189	11.180375000000002	-2.068226298507677	0.001077045726609326	14.659686257754055	1997-10-01	delta_frequency
1996-10-01	A/Malaysia/10111/1996	0.023578	12.111189	11.180375000000002	-2.068226298507677	0.0024287092714225986	14.659686257754055	1997-10-01	delta_frequency
1996-10-01	A/Malaysia/10135/1996	0.012819999999999998	12.153837	10.921919	-2.068226298507677	0.0013205552998404322	14.664071202719771	1997-10-01	delta_frequency
1996-10-01	A/Malaysia/10360/1996	0.033065	9.01553	10.010168	-0.2874332119843706	0.02021276399896571	10.791315514366552	1997-10-01	delta_frequency
1996-10-01	A/Malaysia/10370/1996	0.033872	11.189069999999996	10.270293999999998	-2.068226298507677	0.00348906779377497	13.667597822915308	1997-10-01	delta_frequency
1996-10-01	A/Malaysia/10675/1996	0.083494	7.809813999999998	12.913754	0.5228398439300306	0.11476502690260582	5.393817103793564	1997-10-01	delta_frequency
1996-10-01	A/Malaysia/10717/1996	0.088601	7.999742999999999	12.833716	0.5228398439300306	0.12178475277981385	5.654880255571955	1997-10-01	delta_frequency
1996-10-01	A/Malaysia/10807/1996	0.0947	8.474013000000001	13.834500000000006	0.5228398439300306	0.1301680126437441	5.956609707354648	1997-10-01	delta_frequency
1996-10-01	A/Malaysia/10816/1996	0.09589	10.310644999999996	15.684452000000002	0.5228398439300306	0.13180370361571936	7.769272567946192	1997-10-01	delta_frequency
